contact_id,contact_date,contact_ts,search_id,user_id,listing_id,seller_type,dealer_id,dealer_tier,listed_price_eur,is_featured,photo_count,price_position_vs_market,dealer_response_time_hours,lead_channel
cnt_000000000534,2024-05-26,2024-05-26T10:03:55,srch_000000146973,usr_000020445,lst_000019410,dealer,dlr_000170,small,16273.54,0,20,0.013,19.66,message
cnt_000000000535,2024-05-26,2024-05-26T19:20:58,srch_000000147087,usr_000013832,lst_000010628,dealer,dlr_000163,mid,3668.81,1,15,0.0023,12.38,message
cnt_000000000536,2024-05-27,2024-05-27T12:34:52,srch_000000147358,usr_000019937,lst_000029351,private,,private,1028.34,0,18,-0.0784,11.68,call
cnt_000000000537,2024-05-27,2024-05-27T09:56:46,srch_000000147369,usr_000011692,lst_000021948,dealer,dlr_000122,small,4139.77,1,11,0.0335,14.8,call
cnt_000000000538,2024-05-28,2024-05-28T16:31:53,srch_000000147745,usr_000012724,lst_000019458,dealer,dlr_000060,mid,1946.4,0,18,-0.0075,12.29,message
cnt_000000000539,2024-05-28,2024-05-28T11:51:17,srch_000000147753,usr_000020700,lst_000029358,dealer,dlr_000062,small,29052.72,0,14,0.0358,5.34,message
cnt_000000000540,2024-05-28,2024-05-28T22:55:01,srch_000000147819,usr_000004496,lst_000021621,dealer,dlr_000248,small,12266.06,1,16,-0.0077,12.36,call
cnt_000000000541,2024-05-28,2024-05-28T19:24:32,srch_000000147849,usr_000001904,lst_000000861,dealer,dlr_000159,enterprise,2200.49,0,11,0.0067,10.41,chat
cnt_000000000542,2024-05-29,2024-05-29T19:37:25,srch_000000148028,usr_000012066,lst_000029852,dealer,dlr_000114,small,6668.81,0,11,0.0221,9.07,call
cnt_000000000543,2024-05-29,2024-05-29T22:40:37,srch_000000148054,usr_000000666,lst_000003794,dealer,dlr_000235,small,4763.21,0,18,-0.0181,5.43,call
cnt_000000000544,2024-05-29,2024-05-29T20:50:45,srch_000000148115,usr_000002153,lst_000018306,dealer,dlr_000155,enterprise,9597.21,0,10,0.0421,13.32,message
cnt_000000000545,2024-05-29,2024-05-29T22:04:43,srch_000000148199,usr_000005789,lst_000004268,dealer,dlr_000085,small,7291.21,0,13,-0.0006,7.82,message
cnt_000000000546,2024-05-29,2024-05-29T16:14:33,srch_000000148426,usr_000014407,lst_000019410,dealer,dlr_000170,small,16273.54,0,20,0.013,19.66,message
cnt_000000000547,2024-05-30,2024-05-30T18:50:32,srch_000000148676,usr_000020530,lst_000008577,dealer,dlr_000137,mid,3336.09,0,17,0.0872,7.67,call
cnt_000000000548,2024-05-31,2024-05-31T19:30:26,srch_000000149347,usr_000007661,lst_000023552,dealer,dlr_000141,small,7556.81,1,12,0.0796,13.95,chat
cnt_000000000549,2024-06-01,2024-06-01T08:56:03,srch_000000149474,usr_000020890,lst_000010158,dealer,dlr_000012,mid,3239.87,1,11,-0.0195,5.44,chat
cnt_000000000550,2024-06-01,2024-06-01T16:44:37,srch_000000149631,usr_000020003,lst_000010812,dealer,dlr_000194,mid,3020.23,1,12,0.0605,7.05,call
cnt_000000000551,2024-06-01,2024-06-01T14:20:47,srch_000000149806,usr_000020267,lst_000023119,dealer,dlr_000141,small,15804.66,0,16,0.0831,13.95,message
cnt_000000000552,2024-06-02,2024-06-02T11:35:25,srch_000000150116,usr_000019034,lst_000005723,dealer,dlr_000016,small,10919.3,1,14,0.0355,16.94,call
cnt_000000000553,2024-06-02,2024-06-02T17:21:31,srch_000000150438,usr_000016649,lst_000022066,dealer,dlr_000119,mid,13308.94,1,9,-0.0151,11.21,message
cnt_000000000554,2024-06-02,2024-06-02T14:04:03,srch_000000150521,usr_000013802,lst_000019014,dealer,dlr_000237,mid,30898.13,1,10,0.0024,3.15,chat
cnt_000000000555,2024-06-04,2024-06-04T16:03:59,srch_000000151498,usr_000018573,lst_000016763,dealer,dlr_000086,small,8386.75,0,18,0.0282,5.57,chat
cnt_000000000556,2024-06-06,2024-06-06T19:52:18,srch_000000152069,usr_000006562,lst_000012106,dealer,dlr_000198,small,7556.51,0,19,0.0476,24.03,message
cnt_000000000557,2024-06-06,2024-06-06T21:16:24,srch_000000152089,usr_000004197,lst_000022264,dealer,dlr_000018,small,6173.66,0,14,0.0539,5.25,message
cnt_000000000558,2024-06-08,2024-06-08T15:25:08,srch_000000153060,usr_000018038,lst_000026598,dealer,dlr_000130,small,12896.35,1,9,0.0003,9.57,chat
cnt_000000000559,2024-06-08,2024-06-08T13:01:30,srch_000000153439,usr_000016551,lst_000002822,dealer,dlr_000022,small,6244.15,1,22,-0.0394,4.64,call
cnt_000000000560,2024-06-08,2024-06-08T11:36:41,srch_000000153540,usr_000014600,lst_000018129,private,,private,4155.77,0,13,0.0104,7.99,message
cnt_000000000561,2024-06-09,2024-06-09T08:55:57,srch_000000153564,usr_000010460,lst_000031827,dealer,dlr_000085,small,5189.25,1,18,0.012,7.82,call
cnt_000000000562,2024-06-09,2024-06-09T20:37:15,srch_000000153615,usr_000014950,lst_000010828,dealer,dlr_000028,small,25893.81,1,18,0.0169,1.6,call
cnt_000000000563,2024-06-09,2024-06-09T18:22:36,srch_000000153728,usr_000017107,lst_000021999,dealer,dlr_000024,mid,4918.5,0,11,-0.0665,8.64,call
cnt_000000000564,2024-06-09,2024-06-09T21:46:03,srch_000000153992,usr_000005396,lst_000014568,dealer,dlr_000108,small,3050.05,1,13,-0.0178,6.72,call
cnt_000000000565,2024-06-10,2024-06-10T09:47:12,srch_000000154197,usr_000021824,lst_000028246,dealer,dlr_000154,small,7349.46,0,17,-0.0018,10.37,chat
cnt_000000000566,2024-06-10,2024-06-10T22:32:56,srch_000000154238,usr_000013469,lst_000028739,dealer,dlr_000250,enterprise,8609.59,1,16,0.0696,21.12,call
cnt_000000000567,2024-06-10,2024-06-10T19:32:10,srch_000000154264,usr_000015760,lst_000029350,dealer,dlr_000274,small,23575.97,1,13,-0.0218,3.33,call
cnt_000000000568,2024-06-11,2024-06-11T08:56:59,srch_000000154832,usr_000013814,lst_000013503,dealer,dlr_000123,enterprise,30319.7,1,13,0.0459,8.01,chat
cnt_000000000569,2024-06-12,2024-06-12T19:47:41,srch_000000155094,usr_000014935,lst_000019691,dealer,dlr_000023,mid,16416.0,1,13,0.0778,10.72,message
cnt_000000000570,2024-06-13,2024-06-13T07:34:02,srch_000000155667,usr_000014526,lst_000030738,dealer,dlr_000263,mid,14227.88,1,14,0.033,1.98,message
cnt_000000000571,2024-06-13,2024-06-13T16:30:49,srch_000000155687,usr_000018797,lst_000028091,private,,private,13751.7,0,22,-0.1114,18.57,message
cnt_000000000572,2024-06-13,2024-06-13T09:59:47,srch_000000155723,usr_000009279,lst_000012231,private,,private,18686.72,1,13,-0.0771,19.75,message
cnt_000000000573,2024-06-16,2024-06-16T22:37:22,srch_000000157000,usr_000015918,lst_000003514,dealer,dlr_000078,small,23145.81,1,12,0.0442,13.28,message
cnt_000000000574,2024-06-16,2024-06-16T21:06:01,srch_000000157361,usr_000006715,lst_000018608,dealer,dlr_000080,small,4765.33,0,18,0.1112,18.6,call
cnt_000000000575,2024-06-17,2024-06-17T12:30:31,srch_000000157701,usr_000000452,lst_000004480,dealer,dlr_000180,mid,3000.31,0,19,0.0734,4.16,call
cnt_000000000576,2024-06-18,2024-06-18T20:52:35,srch_000000158078,usr_000011278,lst_000014700,dealer,dlr_000077,small,14886.41,0,17,-0.0371,10.73,chat
cnt_000000000577,2024-06-18,2024-06-18T22:12:36,srch_000000158120,usr_000017517,lst_000017760,dealer,dlr_000178,small,7709.22,0,16,0.0713,11.12,message
cnt_000000000578,2024-06-18,2024-06-18T20:18:04,srch_000000158260,usr_000015711,lst_000000469,dealer,dlr_000206,small,12880.01,1,23,0.0336,11.9,message
cnt_000000000579,2024-06-18,2024-06-18T15:02:18,srch_000000158379,usr_000020005,lst_000000751,dealer,dlr_000156,mid,7384.42,0,12,0.0467,7.54,message
cnt_000000000580,2024-06-20,2024-06-20T17:44:54,srch_000000159020,usr_000009244,lst_000015244,dealer,dlr_000109,small,4306.4,0,17,0.1364,2.39,message
cnt_000000000581,2024-06-20,2024-06-20T18:24:10,srch_000000159122,usr_000015126,lst_000013017,dealer,dlr_000217,small,7041.56,0,17,0.0143,6.08,call
cnt_000000000582,2024-06-20,2024-06-20T10:52:42,srch_000000159222,usr_000016597,lst_000027675,dealer,dlr_000107,small,31738.57,0,16,0.0862,2.31,chat
cnt_000000000583,2024-06-20,2024-06-20T19:40:14,srch_000000159235,usr_000014418,lst_000013057,dealer,dlr_000104,small,27440.89,0,10,0.079,3.17,call
cnt_000000000584,2024-06-21,2024-06-21T15:10:46,srch_000000159659,usr_000000147,lst_000002822,dealer,dlr_000022,small,6244.15,1,22,-0.0394,4.64,call
cnt_000000000585,2024-06-22,2024-06-22T14:32:25,srch_000000160234,usr_000010882,lst_000014594,private,,private,8520.04,0,16,-0.0412,11.3,message
cnt_000000000586,2024-06-22,2024-06-22T10:04:09,srch_000000160483,usr_000005683,lst_000025530,dealer,dlr_000202,mid,22581.79,0,11,0.0411,14.1,message
cnt_000000000587,2024-06-23,2024-06-23T12:04:09,srch_000000160597,usr_000016571,lst_000005404,dealer,dlr_000228,small,3698.97,0,11,0.0738,14.14,call
cnt_000000000588,2024-06-23,2024-06-23T18:25:52,srch_000000160607,usr_000002386,lst_000022817,dealer,dlr_000254,small,22100.96,1,9,0.0044,7.31,chat
cnt_000000000589,2024-06-23,2024-06-23T17:26:09,srch_000000160847,usr_000015360,lst_000005723,dealer,dlr_000016,small,10919.3,1,14,0.0355,16.94,message
cnt_000000000590,2024-06-23,2024-06-23T07:10:44,srch_000000160952,usr_000000107,lst_000009642,dealer,dlr_000263,mid,11045.6,1,18,-0.002,1.98,message
cnt_000000000591,2024-06-23,2024-06-23T22:13:35,srch_000000160955,usr_000005313,lst_000005946,private,,private,8081.83,0,19,0.0524,1.71,chat
cnt_000000000592,2024-06-25,2024-06-25T17:59:00,srch_000000161494,usr_000013507,lst_000003179,private,,private,5162.49,0,12,0.0528,17.19,call
cnt_000000000593,2024-06-25,2024-06-25T11:40:06,srch_000000161658,usr_000013186,lst_000020546,private,,private,5808.01,0,14,-0.0507,18.51,message
cnt_000000000594,2024-06-25,2024-06-25T13:27:12,srch_000000161933,usr_000017254,lst_000014025,dealer,dlr_000120,mid,5412.84,0,19,0.0983,18.28,message
cnt_000000000595,2024-06-26,2024-06-26T22:31:02,srch_000000162014,usr_000003321,lst_000001787,dealer,dlr_000253,mid,2972.6,1,17,-0.0473,17.08,message
cnt_000000000596,2024-06-26,2024-06-26T09:55:04,srch_000000162059,usr_000017542,lst_000025502,dealer,dlr_000076,enterprise,20943.36,1,13,0.007,2.75,call
cnt_000000000597,2024-06-26,2024-06-26T09:13:32,srch_000000162111,usr_000018506,lst_000011201,dealer,dlr_000205,small,5395.26,0,17,-0.029,6.11,call
cnt_000000000598,2024-06-26,2024-06-26T11:23:01,srch_000000162336,usr_000014275,lst_000016333,dealer,dlr_000249,mid,3953.51,1,12,0.017,15.99,call
cnt_000000000599,2024-06-27,2024-06-27T17:29:52,srch_000000162832,usr_000017748,lst_000003459,dealer,dlr_000059,mid,16444.77,0,9,0.0278,9.7,message
cnt_000000000600,2024-06-28,2024-06-28T21:40:46,srch_000000163110,usr_000002188,lst_000027842,dealer,dlr_000071,mid,3989.12,1,14,0.0298,7.75,message
cnt_000000000601,2024-06-28,2024-06-28T09:10:58,srch_000000163146,usr_000011954,lst_000014611,dealer,dlr_000179,mid,2224.84,0,14,-0.0113,5.57,message
cnt_000000000602,2024-06-28,2024-06-28T14:11:03,srch_000000163178,usr_000007000,lst_000008891,dealer,dlr_000055,small,21099.83,1,23,-0.0009,3.9,call
cnt_000000000603,2024-06-28,2024-06-28T16:53:06,srch_000000163241,usr_000003578,lst_000007106,private,,private,12069.03,0,18,-0.0139,16.5,message
cnt_000000000604,2024-06-28,2024-06-28T12:15:05,srch_000000163279,usr_000010688,lst_000001972,dealer,dlr_000031,small,6104.06,0,19,0.0257,6.68,message
cnt_000000000605,2024-06-28,2024-06-28T20:51:00,srch_000000163310,usr_000009675,lst_000026793,dealer,dlr_000134,small,6632.24,0,9,-0.0114,2.2,message
cnt_000000000606,2024-06-29,2024-06-29T12:37:12,srch_000000163822,usr_000008368,lst_000018626,dealer,dlr_000025,small,6602.26,0,22,0.0116,7.05,message
cnt_000000000607,2024-06-30,2024-06-30T10:10:38,srch_000000164063,usr_000000784,lst_000017469,private,,private,16649.26,0,9,-0.0053,30.79,call
cnt_000000000608,2024-06-30,2024-06-30T11:36:06,srch_000000164137,usr_000015679,lst_000021941,private,,private,30180.12,0,14,0.0696,22.76,message
cnt_000000000609,2024-07-02,2024-07-02T19:20:32,srch_000000165019,usr_000001595,lst_000016510,dealer,dlr_000037,small,21020.01,0,11,-0.0121,15.59,call
cnt_000000000610,2024-07-03,2024-07-03T19:59:46,srch_000000165708,usr_000017952,lst_000009821,dealer,dlr_000061,small,10285.79,1,17,0.0243,12.88,message
cnt_000000000611,2024-07-04,2024-07-04T12:49:55,srch_000000166147,usr_000003848,lst_000023769,dealer,dlr_000087,small,4201.16,1,13,-0.0395,10.09,chat
cnt_000000000612,2024-07-05,2024-07-05T08:40:35,srch_000000166614,usr_000013339,lst_000007862,dealer,dlr_000046,mid,9992.53,1,14,-0.0481,12.38,message
cnt_000000000613,2024-07-06,2024-07-06T13:47:41,srch_000000166915,usr_000017562,lst_000023184,private,,private,10084.32,0,15,0.0601,23.36,message
cnt_000000000614,2024-07-07,2024-07-07T21:53:56,srch_000000167457,usr_000020964,lst_000021523,dealer,dlr_000212,mid,2998.58,1,9,-0.0431,9.05,message
cnt_000000000615,2024-07-07,2024-07-07T20:05:43,srch_000000167690,usr_000018791,lst_000001688,dealer,dlr_000197,small,12577.35,1,13,-0.0348,9.64,message
cnt_000000000616,2024-07-07,2024-07-07T19:25:49,srch_000000167945,usr_000020665,lst_000019235,dealer,dlr_000117,small,9281.24,1,8,0.0846,3.95,chat
cnt_000000000617,2024-07-08,2024-07-08T19:38:57,srch_000000168238,usr_000015898,lst_000009888,dealer,dlr_000208,small,5587.01,1,10,0.023,6.99,call
cnt_000000000618,2024-07-09,2024-07-09T19:00:04,srch_000000168530,usr_000003466,lst_000009821,dealer,dlr_000061,small,10285.79,1,17,0.0243,12.88,call
cnt_000000000619,2024-07-09,2024-07-09T09:55:23,srch_000000168862,usr_000017040,lst_000025313,dealer,dlr_000140,small,4973.89,1,23,-0.0031,14.58,message
cnt_000000000620,2024-07-10,2024-07-10T15:40:27,srch_000000169021,usr_000003324,lst_000025998,dealer,dlr_000210,small,3214.3,0,21,0.085,6.62,message
cnt_000000000621,2024-07-10,2024-07-10T20:17:51,srch_000000169236,usr_000013109,lst_000007395,private,,private,3966.84,0,16,0.0862,13.66,message
cnt_000000000622,2024-07-11,2024-07-11T07:51:56,srch_000000169518,usr_000013098,lst_000016653,dealer,dlr_000265,small,15988.99,0,17,0.044,14.01,message
cnt_000000000623,2024-07-11,2024-07-11T09:15:54,srch_000000169681,usr_000003582,lst_000018536,dealer,dlr_000159,enterprise,2514.27,1,17,0.0154,10.41,message
cnt_000000000624,2024-07-11,2024-07-11T20:08:49,srch_000000169751,usr_000011641,lst_000011105,private,,private,8909.28,0,13,-0.1083,41.41,call
cnt_000000000625,2024-07-11,2024-07-11T13:56:24,srch_000000169813,usr_000005226,lst_000013709,dealer,dlr_000258,mid,38472.33,1,13,0.0687,8.19,message
cnt_000000000626,2024-07-11,2024-07-11T13:09:16,srch_000000169983,usr_000011157,lst_000022562,dealer,dlr_000241,small,8943.85,1,14,0.0047,15.04,call
cnt_000000000627,2024-07-12,2024-07-12T16:25:59,srch_000000170102,usr_000008636,lst_000003281,dealer,dlr_000122,small,8845.18,0,11,-0.0291,14.8,call
cnt_000000000628,2024-07-12,2024-07-12T22:18:05,srch_000000170118,usr_000009398,lst_000008041,private,,private,37917.71,0,14,0.0797,16.97,message
cnt_000000000629,2024-07-12,2024-07-12T10:24:08,srch_000000170503,usr_000020175,lst_000003106,dealer,dlr_000259,small,25926.1,0,19,0.0454,8.57,message
cnt_000000000630,2024-07-13,2024-07-13T17:34:02,srch_000000170775,usr_000015038,lst_000025667,dealer,dlr_000065,small,3323.83,0,9,-0.0332,5.02,message
cnt_000000000631,2024-07-13,2024-07-13T16:09:11,srch_000000170786,usr_000002077,lst_000014831,dealer,dlr_000033,mid,16681.64,1,14,0.0106,18.24,message
cnt_000000000632,2024-07-13,2024-07-13T15:13:04,srch_000000170808,usr_000010318,lst_000023726,dealer,dlr_000199,small,5135.61,0,18,-0.0205,11.52,message
cnt_000000000633,2024-07-14,2024-07-14T20:55:31,srch_000000171494,usr_000021602,lst_000013716,dealer,dlr_000108,small,6048.99,1,16,0.1237,6.72,chat
cnt_000000000634,2024-07-15,2024-07-15T18:05:40,srch_000000171847,usr_000017543,lst_000017152,dealer,dlr_000172,mid,3727.55,0,21,0.0218,11.38,call
cnt_000000000635,2024-07-16,2024-07-16T10:28:15,srch_000000172182,usr_000002038,lst_000031138,dealer,dlr_000166,mid,8232.55,1,7,0.0462,12.42,chat
cnt_000000000636,2024-07-16,2024-07-16T10:27:52,srch_000000172423,usr_000001875,lst_000006996,dealer,dlr_000187,small,4889.85,0,18,0.024,5.49,call
cnt_000000000637,2024-07-18,2024-07-18T16:37:19,srch_000000173267,usr_000015194,lst_000030389,dealer,dlr_000091,small,2714.08,0,15,-0.0057,13.24,chat
cnt_000000000638,2024-07-18,2024-07-18T21:15:41,srch_000000173383,usr_000003477,lst_000022089,dealer,dlr_000269,small,8760.97,0,16,0.0391,14.7,call
cnt_000000000639,2024-07-18,2024-07-18T17:45:44,srch_000000173427,usr_000003747,lst_000031278,dealer,dlr_000065,small,8862.35,0,20,0.0145,5.02,message
cnt_000000000640,2024-07-19,2024-07-19T10:01:53,srch_000000173867,usr_000003493,lst_000017123,dealer,dlr_000071,mid,12349.51,0,18,-0.0081,7.75,message
cnt_000000000641,2024-07-19,2024-07-19T10:36:46,srch_000000174059,usr_000010252,lst_000013710,dealer,dlr_000242,small,18086.84,0,13,0.0929,24.97,message
cnt_000000000642,2024-07-20,2024-07-20T21:24:18,srch_000000174545,usr_000008496,lst_000002463,dealer,dlr_000232,small,16455.54,1,9,0.0128,15.47,message
cnt_000000000643,2024-07-21,2024-07-21T19:45:48,srch_000000174773,usr_000007600,lst_000016871,dealer,dlr_000088,mid,6274.27,1,13,0.0024,20.86,message
cnt_000000000644,2024-07-21,2024-07-21T21:43:45,srch_000000174997,usr_000011285,lst_000015998,dealer,dlr_000265,small,11828.51,0,13,0.052,14.01,call
cnt_000000000645,2024-07-21,2024-07-21T10:21:42,srch_000000175124,usr_000010703,lst_000026724,dealer,dlr_000171,small,1976.81,1,16,0.0351,9.87,message
cnt_000000000646,2024-07-21,2024-07-21T21:00:01,srch_000000175241,usr_000010873,lst_000008608,dealer,dlr_000093,small,9169.29,1,13,0.1376,5.85,call
cnt_000000000647,2024-07-22,2024-07-22T12:58:37,srch_000000175419,usr_000001520,lst_000003212,dealer,dlr_000186,small,21118.66,0,11,0.0138,4.49,call
cnt_000000000648,2024-07-23,2024-07-23T18:04:50,srch_000000176073,usr_000020675,lst_000011920,private,,private,10342.05,0,13,-0.0722,1.0,chat
cnt_000000000649,2024-07-23,2024-07-23T07:51:45,srch_000000176089,usr_000000147,lst_000010897,dealer,dlr_000265,small,5853.84,0,16,0.0197,14.01,chat
cnt_000000000650,2024-07-23,2024-07-23T13:14:27,srch_000000176103,usr_000010881,lst_000001820,dealer,dlr_000081,enterprise,7329.51,1,23,0.0595,4.0,call
cnt_000000000651,2024-07-25,2024-07-25T10:11:11,srch_000000177080,usr_000009877,lst_000000106,dealer,dlr_000266,small,7119.56,1,20,-0.0453,3.78,call
cnt_000000000652,2024-07-27,2024-07-27T10:21:48,srch_000000177685,usr_000016551,lst_000029932,dealer,dlr_000123,enterprise,22525.9,1,6,0.0786,8.01,call
cnt_000000000653,2024-07-27,2024-07-27T09:13:58,srch_000000178105,usr_000000273,lst_000008508,dealer,dlr_000239,small,6673.6,0,4,0.0382,13.08,call
cnt_000000000654,2024-07-27,2024-07-27T14:14:32,srch_000000178216,usr_000018820,lst_000027552,dealer,dlr_000275,small,3851.51,0,16,-0.0583,13.31,message
cnt_000000000655,2024-07-28,2024-07-28T07:01:56,srch_000000178519,usr_000015191,lst_000014811,private,,private,4745.53,0,14,-0.0166,14.3,message
cnt_000000000656,2024-07-28,2024-07-28T16:02:14,srch_000000178691,usr_000016564,lst_000022841,dealer,dlr_000049,small,12381.79,1,14,-0.0021,12.75,call
cnt_000000000657,2024-07-29,2024-07-29T20:13:16,srch_000000179086,usr_000018887,lst_000016748,dealer,dlr_000095,small,12125.02,1,15,0.0205,13.31,call
cnt_000000000658,2024-07-29,2024-07-29T09:45:43,srch_000000179240,usr_000012877,lst_000028601,private,,private,3046.6,0,12,-0.0688,11.52,message
cnt_000000000659,2024-07-30,2024-07-30T16:06:10,srch_000000179367,usr_000010567,lst_000006994,dealer,dlr_000098,small,3087.13,0,18,0.0712,7.04,message
cnt_000000000660,2024-07-30,2024-07-30T14:18:42,srch_000000179520,usr_000021675,lst_000005507,dealer,dlr_000225,small,19459.92,0,12,0.0099,4.61,message
cnt_000000000661,2024-07-31,2024-07-31T18:35:41,srch_000000179822,usr_000019088,lst_000020732,dealer,dlr_000008,small,30260.97,1,15,0.0661,19.96,message
cnt_000000000662,2024-07-31,2024-07-31T13:45:44,srch_000000180120,usr_000014195,lst_000006648,dealer,dlr_000003,small,25883.0,1,7,0.0162,15.6,call
cnt_000000000663,2024-07-31,2024-07-31T14:22:20,srch_000000180165,usr_000001845,lst_000006332,dealer,dlr_000076,enterprise,15437.06,1,18,0.0065,2.75,call
cnt_000000000664,2024-08-01,2024-08-01T15:14:17,srch_000000180527,usr_000012329,lst_000000210,dealer,dlr_000264,enterprise,16168.0,0,13,0.1045,17.88,message
cnt_000000000665,2024-08-02,2024-08-02T14:17:21,srch_000000180927,usr_000018241,lst_000020327,dealer,dlr_000146,small,33716.25,0,22,0.0647,2.0,message
cnt_000000000666,2024-08-04,2024-08-04T07:05:27,srch_000000181893,usr_000009153,lst_000019290,dealer,dlr_000232,small,6862.89,0,18,-0.0953,15.47,call
cnt_000000000667,2024-08-04,2024-08-04T10:37:06,srch_000000181959,usr_000003445,lst_000005308,private,,private,25887.38,0,12,0.0264,17.62,message
cnt_000000000668,2024-08-04,2024-08-04T19:28:46,srch_000000182146,usr_000021526,lst_000013748,dealer,dlr_000011,small,2519.98,0,12,0.028,13.66,chat
