listing_id,seller_type,dealer_id,make,fuel_type,transmission,vehicle_year,vehicle_age_years,mileage_km,listed_price_eur,base_market_price_eur,price_position_vs_market,photo_count,description_length,is_featured,listing_created_date,listing_delisted_date,is_active
lst_000009361,dealer,dlr_000128,VW,diesel,automatic,2018,8,133952,12429.35,11613.0,0.0703,17,101,1,2023-08-29,2023-09-18,0
lst_000009362,dealer,dlr_000247,BMW,petrol,manual,2009,17,282271,5420.55,5249.42,0.0326,17,271,1,2024-02-19,2024-03-23,0
lst_000009363,dealer,dlr_000259,Mercedes,electric,automatic,2021,5,72071,23091.26,22105.61,0.0446,11,103,0,2024-04-02,2024-05-11,0
lst_000009364,dealer,dlr_000019,Audi,diesel,automatic,2010,16,255350,4783.16,4798.64,-0.0032,18,30,0,2024-09-01,2024-10-09,0
lst_000009365,dealer,dlr_000219,Hyundai,petrol,manual,2017,9,146264,8640.62,8621.1,0.0023,10,1144,0,2024-02-18,2024-04-02,0
lst_000009366,dealer,dlr_000145,Hyundai,petrol,automatic,2011,15,263309,5945.55,5627.57,0.0565,12,405,0,2026-01-09,,1
lst_000009367,dealer,dlr_000000,Renault,hybrid,manual,2011,15,262412,4341.12,4117.61,0.0543,12,794,0,2025-06-13,2025-08-09,0
lst_000009368,dealer,dlr_000157,Opel,petrol,automatic,2016,10,181035,5793.52,5478.81,0.0574,11,30,1,2025-06-11,2025-09-11,0
lst_000009369,dealer,dlr_000001,Fiat,hybrid,manual,2010,16,313098,3630.71,3545.9,0.0239,12,783,1,2024-03-20,2024-04-05,0
lst_000009370,dealer,dlr_000173,Ford,diesel,manual,2011,15,277482,3058.43,2974.76,0.0281,10,119,0,2025-12-01,2026-01-19,0
lst_000009371,dealer,dlr_000179,VW,electric,automatic,2017,9,164821,11073.74,10839.01,0.0217,17,549,0,2024-01-02,2024-01-17,0
lst_000009372,dealer,dlr_000028,VW,diesel,automatic,2010,16,310436,3008.32,2888.89,0.0413,15,475,0,2024-05-03,2024-05-28,0
lst_000009373,dealer,dlr_000005,Audi,diesel,manual,2021,5,70359,21159.57,20674.79,0.0234,16,803,0,2024-06-23,2024-07-05,0
lst_000009374,dealer,dlr_000164,Toyota,electric,automatic,2009,17,294419,2595.46,2579.26,0.0063,14,621,1,2024-08-08,2024-08-28,0
lst_000009375,dealer,dlr_000182,Mercedes,hybrid,automatic,2015,11,180403,9454.31,9412.43,0.0044,16,1238,0,2024-10-08,2024-11-21,0
lst_000009376,dealer,dlr_000038,Skoda,diesel,manual,2013,13,166432,6787.26,6300.92,0.0772,12,983,1,2026-01-27,,1
lst_000009377,dealer,dlr_000075,Renault,diesel,manual,2012,14,254111,6421.73,5835.35,0.1005,16,276,0,2024-04-23,2024-06-01,0
lst_000009378,dealer,dlr_000208,Fiat,petrol,manual,2020,6,73752,13402.91,11689.88,0.1465,13,529,0,2023-11-08,2023-11-23,0
lst_000009379,dealer,dlr_000019,VW,petrol,automatic,2014,12,220740,6705.08,6928.26,-0.0322,8,190,0,2024-02-18,2024-03-06,0
lst_000009380,dealer,dlr_000241,Toyota,petrol,manual,2014,12,206072,7115.68,7024.94,0.0129,16,354,0,2024-09-27,2024-11-13,0
lst_000009381,dealer,dlr_000021,Renault,diesel,automatic,2009,17,290707,4330.91,4503.62,-0.0383,12,223,0,2025-01-13,2025-01-30,0
lst_000009382,dealer,dlr_000082,Skoda,electric,manual,2024,2,27596,25228.02,25399.24,-0.0067,11,488,0,2024-05-04,2024-05-26,0
lst_000009383,dealer,dlr_000217,Skoda,petrol,manual,2012,14,261937,3788.17,3857.67,-0.018,10,205,1,2025-10-30,2025-12-31,0
lst_000009384,dealer,dlr_000018,Peugeot,diesel,automatic,2020,6,125052,13927.22,13659.14,0.0196,11,535,0,2025-07-25,2025-09-06,0
lst_000009385,dealer,dlr_000276,VW,petrol,automatic,2022,4,60511,20003.05,18042.52,0.1087,10,699,0,2023-12-19,2024-01-02,0
lst_000009386,dealer,dlr_000265,Renault,diesel,manual,2012,14,274985,4349.88,4164.18,0.0446,10,30,0,2023-12-01,2023-12-31,0
lst_000009387,private,,VW,hybrid,manual,2015,11,229442,8795.16,8122.04,0.0829,18,597,0,2024-06-30,2024-07-23,0
lst_000009388,dealer,dlr_000058,Renault,hybrid,automatic,2012,14,270491,4469.66,4407.84,0.014,14,750,1,2025-08-30,2025-10-07,0
lst_000009389,dealer,dlr_000156,VW,electric,manual,2019,7,130460,13251.96,13423.06,-0.0127,18,740,0,2024-07-20,2024-09-08,0
lst_000009390,dealer,dlr_000275,Ford,petrol,manual,2019,7,131684,11914.12,12101.59,-0.0155,14,698,0,2025-10-11,2025-11-21,0
lst_000009391,private,,BMW,hybrid,automatic,2013,13,230637,7526.25,7593.97,-0.0089,19,727,0,2025-11-01,2025-12-08,0
lst_000009392,dealer,dlr_000062,Mercedes,hybrid,automatic,2021,5,127963,21709.54,21988.81,-0.0127,15,474,0,2025-10-06,2025-10-23,0
lst_000009393,dealer,dlr_000259,BMW,diesel,automatic,2010,16,292032,5600.77,5554.91,0.0083,16,191,0,2024-01-16,2024-03-18,0
lst_000009394,dealer,dlr_000267,Renault,petrol,automatic,2013,13,237642,5442.62,5281.31,0.0305,11,465,0,2025-05-05,2025-05-19,0
lst_000009395,dealer,dlr_000216,Mercedes,petrol,manual,2018,8,247606,14319.89,14155.06,0.0116,12,460,0,2024-11-25,2025-01-06,0
lst_000009396,dealer,dlr_000011,Hyundai,petrol,automatic,2011,15,285037,4953.26,4607.39,0.0751,13,333,0,2024-09-30,2024-11-08,0
lst_000009397,private,,Mercedes,petrol,manual,2018,8,152721,14315.26,14431.93,-0.0081,11,531,0,2024-06-23,2024-07-27,0
lst_000009398,dealer,dlr_000128,Renault,diesel,automatic,2024,2,18169,23708.65,21700.88,0.0925,14,274,1,2025-10-09,2025-10-20,0
lst_000009399,dealer,dlr_000048,Opel,diesel,manual,2016,10,236937,8086.75,8138.07,-0.0063,16,557,1,2024-08-11,2024-09-10,0
lst_000009400,dealer,dlr_000263,Ford,electric,automatic,2019,7,120718,11964.53,11755.37,0.0178,7,1177,0,2023-08-23,2023-09-09,0
lst_000009401,dealer,dlr_000063,Skoda,petrol,automatic,2010,16,298935,3767.66,3444.72,0.0937,11,73,0,2024-05-02,2024-06-28,0
lst_000009402,dealer,dlr_000254,Toyota,diesel,automatic,2021,5,122761,17907.43,18181.12,-0.0151,15,372,1,2024-05-19,2024-06-01,0
lst_000009403,dealer,dlr_000260,Opel,diesel,automatic,2024,2,42701,22311.42,21091.78,0.0578,18,320,0,2024-05-18,2024-05-31,0
lst_000009404,dealer,dlr_000123,BMW,petrol,automatic,2025,1,0,37054.72,35432.43,0.0458,13,760,1,2025-01-25,2025-02-17,0
lst_000009405,private,,Renault,petrol,automatic,2020,6,75201,12847.33,12852.18,-4.0E-4,11,561,0,2025-03-04,2025-04-02,0
lst_000009406,dealer,dlr_000052,VW,hybrid,manual,2014,12,189753,7954.88,7668.49,0.0373,17,579,1,2024-10-11,2024-12-01,0
lst_000009407,dealer,dlr_000249,Ford,petrol,manual,2015,11,205336,5649.23,6015.66,-0.0609,17,821,1,2025-02-17,2025-03-24,0
lst_000009408,dealer,dlr_000178,Mercedes,diesel,automatic,2009,17,302491,5069.74,4817.14,0.0524,14,730,0,2025-11-29,2025-12-10,0
lst_000009409,private,,Peugeot,diesel,manual,2019,7,90730,10706.01,10467.49,0.0228,24,802,1,2024-03-23,2024-04-12,0
lst_000009410,dealer,dlr_000028,Fiat,diesel,manual,2025,1,19350,22245.14,22520.91,-0.0122,16,546,0,2026-01-29,,1
lst_000009411,dealer,dlr_000202,Skoda,petrol,automatic,2016,10,176918,9002.51,8694.59,0.0354,15,271,1,2024-01-22,2024-02-17,0
lst_000009412,dealer,dlr_000064,VW,petrol,manual,2008,18,246854,3902.3,3814.41,0.023,17,42,0,2024-12-13,2025-01-24,0
lst_000009413,private,,Toyota,petrol,manual,2016,10,213743,9387.83,10061.51,-0.067,14,637,0,2025-02-28,2025-04-19,0
lst_000009414,dealer,dlr_000232,Ford,petrol,automatic,2024,2,30057,24448.96,22931.55,0.0662,14,317,0,2024-01-28,2024-02-28,0
lst_000009415,dealer,dlr_000190,VW,petrol,automatic,2013,13,157774,4744.21,4819.99,-0.0157,20,584,0,2025-11-14,2025-12-20,0
lst_000009416,dealer,dlr_000013,Opel,petrol,automatic,2023,3,44497,19642.31,18222.49,0.0779,11,662,0,2025-01-09,2025-02-15,0
lst_000009417,dealer,dlr_000105,BMW,petrol,manual,2016,10,197956,13766.96,12828.07,0.0732,15,502,0,2023-09-17,2023-10-07,0
lst_000009418,dealer,dlr_000271,Ford,diesel,manual,2009,17,302058,2716.94,2727.5,-0.0039,17,816,1,2024-12-11,2025-01-03,0
lst_000009419,dealer,dlr_000177,VW,petrol,automatic,2009,17,297889,3774.99,3463.94,0.0898,15,598,1,2026-01-01,2026-01-14,0
lst_000009420,dealer,dlr_000187,Audi,hybrid,automatic,2009,17,300974,4089.97,4137.53,-0.0115,8,552,0,2023-09-03,2023-09-15,0
lst_000009421,dealer,dlr_000232,Opel,petrol,automatic,2018,8,159571,8738.46,8535.64,0.0238,18,678,0,2025-12-04,2025-12-22,0
lst_000009422,dealer,dlr_000195,VW,hybrid,automatic,2016,10,166973,7878.64,7794.26,0.0108,20,632,0,2025-06-14,2025-07-01,0
lst_000009423,dealer,dlr_000257,Toyota,petrol,automatic,2023,3,49114,20838.79,22158.59,-0.0596,11,599,0,2024-02-11,2024-04-13,0
lst_000009424,dealer,dlr_000250,Peugeot,diesel,automatic,2011,15,218768,4613.73,4448.8,0.0371,15,509,0,2024-01-21,2024-02-10,0
lst_000009425,dealer,dlr_000005,Mercedes,petrol,manual,2012,14,274796,8347.87,7830.64,0.0661,15,854,0,2025-11-28,2025-12-27,0
lst_000009426,dealer,dlr_000140,Audi,diesel,manual,2013,13,198038,7412.33,7118.26,0.0413,16,465,0,2024-05-13,2024-07-01,0
lst_000009427,dealer,dlr_000086,Renault,petrol,automatic,2018,8,137564,10081.66,9867.31,0.0217,11,549,0,2024-03-13,2024-04-04,0
lst_000009428,dealer,dlr_000098,Audi,petrol,manual,2018,8,149331,12202.02,11933.72,0.0225,9,185,1,2023-11-05,2023-12-03,0
lst_000009429,dealer,dlr_000075,Ford,hybrid,manual,2022,4,39889,15419.37,16026.96,-0.0379,18,624,1,2024-01-15,2024-01-25,0
lst_000009430,dealer,dlr_000119,Renault,petrol,automatic,2023,3,65951,17001.51,17685.49,-0.0387,10,444,0,2024-07-07,2024-07-30,0
lst_000009431,dealer,dlr_000039,Mercedes,electric,automatic,2012,14,247003,7063.0,6702.71,0.0538,9,945,1,2024-12-25,2025-02-02,0
lst_000009432,dealer,dlr_000274,Peugeot,petrol,automatic,2014,12,187391,4795.59,4852.25,-0.0117,13,706,0,2024-12-02,2025-01-07,0
lst_000009433,private,,Audi,petrol,manual,2010,16,267059,4940.14,4720.43,0.0465,13,368,0,2025-03-14,2025-04-05,0
lst_000009434,dealer,dlr_000023,Opel,petrol,manual,2015,11,218885,5885.29,5959.89,-0.0125,15,745,0,2024-03-08,2024-03-24,0
lst_000009435,dealer,dlr_000222,Opel,hybrid,manual,2016,10,209858,7416.38,7000.52,0.0594,12,467,1,2026-01-21,,1
lst_000009436,dealer,dlr_000020,Ford,diesel,automatic,2013,13,201222,4461.69,4347.34,0.0263,17,288,0,2025-06-29,2025-09-02,0
lst_000009437,dealer,dlr_000260,Toyota,diesel,automatic,2013,13,257502,5920.66,5358.23,0.105,20,499,0,2024-12-08,2024-12-27,0
lst_000009438,dealer,dlr_000041,Renault,petrol,automatic,2008,18,334448,1985.41,1852.26,0.0719,9,281,0,2024-08-06,2024-08-28,0
lst_000009439,dealer,dlr_000020,Ford,hybrid,manual,2016,10,185196,8795.33,8578.88,0.0252,16,568,0,2023-10-05,2023-11-17,0
lst_000009440,dealer,dlr_000155,Fiat,petrol,manual,2025,1,18506,24828.72,24066.07,0.0317,13,508,1,2025-07-02,2025-07-29,0
lst_000009441,dealer,dlr_000173,Mercedes,petrol,automatic,2025,1,34880,36206.21,35975.63,0.0064,12,253,0,2025-02-06,2025-03-22,0
lst_000009442,dealer,dlr_000167,BMW,diesel,manual,2020,6,88186,17371.35,16894.57,0.0282,11,579,0,2025-11-02,2025-11-21,0
lst_000009443,dealer,dlr_000055,VW,hybrid,manual,2021,5,77189,16670.47,16001.67,0.0418,9,421,0,2025-10-13,2025-11-20,0
lst_000009444,dealer,dlr_000106,Ford,hybrid,manual,2018,8,154953,11109.51,10784.44,0.0301,17,77,0,2023-11-28,2023-12-28,0
lst_000009445,dealer,dlr_000162,Ford,diesel,automatic,2012,14,266756,5160.74,5418.02,-0.0475,13,695,1,2023-12-01,2023-12-12,0
lst_000009446,private,,VW,diesel,manual,2010,16,287707,4416.62,4571.52,-0.0339,15,504,0,2025-06-05,2025-07-29,0
lst_000009447,dealer,dlr_000100,Hyundai,petrol,automatic,2021,5,70900,13939.85,13516.57,0.0313,10,461,0,2025-03-31,2025-05-13,0
lst_000009448,dealer,dlr_000018,Renault,hybrid,automatic,2012,14,258058,4396.78,4218.98,0.0421,10,1003,0,2025-12-08,2026-01-08,0
lst_000009449,dealer,dlr_000241,Peugeot,diesel,manual,2021,5,79802,14741.19,14239.65,0.0352,16,840,0,2025-06-14,2025-07-07,0
lst_000009450,dealer,dlr_000176,Audi,petrol,manual,2015,11,221685,10941.71,10399.29,0.0522,13,378,1,2023-10-16,2023-11-19,0
lst_000009451,dealer,dlr_000177,Ford,hybrid,automatic,2009,17,299403,3799.25,3816.62,-0.0046,20,379,1,2025-06-07,2025-06-22,0
lst_000009452,dealer,dlr_000195,Renault,electric,manual,2018,8,186656,10223.35,10138.88,0.0083,10,630,1,2025-05-09,2025-05-27,0
lst_000009453,dealer,dlr_000204,Skoda,diesel,automatic,2014,12,190058,4867.99,4600.62,0.0581,18,387,0,2023-09-18,2023-10-11,0
lst_000009454,dealer,dlr_000273,Fiat,diesel,manual,2018,8,147963,11052.02,10380.19,0.0647,19,30,1,2025-12-17,2026-01-07,0
lst_000009455,dealer,dlr_000274,Renault,petrol,manual,2020,6,91727,12439.6,11537.73,0.0782,15,43,0,2025-08-26,2025-09-18,0
lst_000009456,dealer,dlr_000201,BMW,petrol,automatic,2014,12,216887,8753.24,8496.25,0.0302,20,767,0,2025-05-12,2025-05-29,0
lst_000009457,private,,Renault,petrol,automatic,2016,10,192684,8199.88,7823.37,0.0481,11,614,0,2023-11-27,2023-12-30,0
lst_000009458,dealer,dlr_000216,Toyota,petrol,manual,2017,9,183634,9797.31,9321.24,0.0511,13,886,0,2024-09-09,2024-10-22,0
lst_000009459,dealer,dlr_000050,Renault,diesel,automatic,2015,11,218304,6555.69,6789.66,-0.0345,11,827,0,2025-09-10,2025-10-10,0
lst_000009460,dealer,dlr_000074,Toyota,hybrid,automatic,2022,4,71134,20833.8,20211.51,0.0308,13,442,0,2024-09-02,2024-09-26,0
lst_000009461,dealer,dlr_000045,Opel,petrol,automatic,2009,17,275655,4467.37,4499.15,-0.0071,18,746,0,2023-09-15,2023-10-16,0
lst_000009462,dealer,dlr_000251,Ford,petrol,automatic,2022,4,56909,16343.37,16929.06,-0.0346,10,140,0,2024-08-19,2024-09-08,0
lst_000009463,dealer,dlr_000135,Mercedes,petrol,manual,2017,9,184114,13420.17,12538.2,0.0703,12,608,1,2024-10-21,2024-11-14,0
lst_000009464,dealer,dlr_000228,Peugeot,hybrid,manual,2015,11,201732,8878.07,8266.3,0.074,14,616,0,2023-11-06,2023-12-27,0
lst_000009465,private,,Mercedes,diesel,automatic,2011,15,272580,5338.06,5570.38,-0.0417,15,643,0,2025-06-20,2025-07-08,0
lst_000009466,dealer,dlr_000168,VW,hybrid,automatic,2023,3,55478,20317.3,19738.91,0.0293,13,253,1,2025-05-09,2025-06-26,0
lst_000009467,dealer,dlr_000181,Opel,hybrid,manual,2012,14,258045,4977.79,4508.85,0.104,9,557,0,2025-09-25,2025-11-06,0
lst_000009468,dealer,dlr_000055,Fiat,diesel,automatic,2022,4,83288,16038.7,15890.64,0.0093,16,264,0,2025-08-14,2025-09-12,0
lst_000009469,dealer,dlr_000127,Toyota,hybrid,manual,2025,1,9032,28839.55,28047.97,0.0282,13,760,0,2025-06-14,2025-06-28,0
lst_000009470,dealer,dlr_000061,Mercedes,diesel,automatic,2021,5,95912,21531.93,20930.74,0.0287,16,105,0,2024-04-29,2024-05-29,0
lst_000009471,private,,Renault,petrol,manual,2013,13,232371,4599.52,4865.5,-0.0547,11,694,0,2023-10-30,2023-11-20,0
lst_000009472,private,,Audi,petrol,manual,2013,13,280903,8130.57,8284.69,-0.0186,14,921,0,2025-06-15,2025-07-15,0
lst_000009473,private,,Fiat,hybrid,manual,2024,2,46936,19559.15,19384.93,0.009,15,788,0,2024-07-02,2024-07-20,0
lst_000009474,dealer,dlr_000006,Toyota,hybrid,automatic,2024,2,15220,23453.03,23868.5,-0.0174,13,247,0,2024-05-17,2024-06-18,0
lst_000009475,dealer,dlr_000020,Fiat,petrol,manual,2017,9,171452,8164.09,8307.62,-0.0173,17,243,0,2025-11-20,2025-12-18,0
lst_000009476,dealer,dlr_000248,Opel,diesel,automatic,2018,8,151360,9856.9,10104.69,-0.0245,12,623,0,2025-03-09,2025-05-08,0
lst_000009477,dealer,dlr_000259,Ford,petrol,manual,2010,16,270367,1968.48,1766.32,0.1145,11,413,0,2025-08-21,2025-09-28,0
lst_000009478,dealer,dlr_000138,Toyota,diesel,automatic,2019,7,86891,14054.74,13326.34,0.0547,16,415,1,2024-04-19,2024-05-07,0
lst_000009479,dealer,dlr_000255,Peugeot,diesel,manual,2013,13,273553,5093.41,4835.18,0.0534,10,769,0,2025-10-02,2025-11-08,0
lst_000009480,private,,Skoda,electric,manual,2019,7,129650,11408.05,12503.94,-0.0876,16,517,0,2024-12-24,2025-01-07,0
lst_000009481,private,,Mercedes,diesel,automatic,2010,16,270550,4941.08,5145.72,-0.0398,14,223,0,2024-05-02,2024-06-25,0
lst_000009482,private,,Skoda,electric,automatic,2014,12,205632,5008.16,5805.99,-0.1374,6,342,0,2026-01-28,,1
lst_000009483,private,,BMW,petrol,manual,2011,15,275550,4664.79,4818.3,-0.0319,7,624,0,2023-12-05,2024-01-27,0
lst_000009484,dealer,dlr_000230,Audi,petrol,automatic,2015,11,219439,9519.12,9190.32,0.0358,12,30,1,2026-01-05,,1
lst_000009485,dealer,dlr_000177,BMW,petrol,automatic,2018,8,139332,13989.1,13523.05,0.0345,16,761,0,2024-01-13,2024-01-27,0
lst_000009486,dealer,dlr_000221,Audi,petrol,manual,2024,2,43322,29075.12,27526.41,0.0563,17,529,1,2025-06-05,2025-07-31,0
lst_000009487,private,,Mercedes,petrol,manual,2010,16,294814,5950.34,6037.51,-0.0144,9,640,0,2025-06-13,2025-08-26,0
lst_000009488,dealer,dlr_000056,Opel,petrol,manual,2019,7,114493,13042.18,12581.93,0.0366,12,576,1,2024-04-26,2024-06-05,0
lst_000009489,dealer,dlr_000013,Audi,hybrid,automatic,2017,9,152389,11910.86,11828.38,0.007,12,457,0,2024-04-06,2024-05-13,0
lst_000009490,dealer,dlr_000276,VW,petrol,automatic,2019,7,143856,11822.44,11488.31,0.0291,10,1074,1,2025-06-12,2025-06-18,0
lst_000009491,dealer,dlr_000143,Ford,petrol,manual,2023,3,66778,22027.45,20414.79,0.079,17,385,0,2025-10-07,2025-11-14,0
lst_000009492,dealer,dlr_000265,Fiat,diesel,manual,2013,13,242306,5021.68,4790.63,0.0482,10,468,0,2023-10-13,2023-10-26,0
lst_000009493,dealer,dlr_000205,Audi,petrol,manual,2013,13,273416,8016.96,7502.17,0.0686,20,704,0,2025-11-04,2025-11-27,0
lst_000009494,dealer,dlr_000198,VW,petrol,manual,2025,1,22568,28166.2,26508.97,0.0625,10,190,0,2025-08-06,2025-08-29,0
lst_000009495,dealer,dlr_000184,BMW,diesel,manual,2024,2,35131,31890.44,31131.52,0.0244,17,423,1,2024-08-22,2024-09-17,0
lst_000009496,dealer,dlr_000271,BMW,petrol,manual,2021,5,71375,22277.31,21131.83,0.0542,16,707,0,2024-06-08,2024-06-15,0
lst_000009497,dealer,dlr_000032,VW,petrol,automatic,2023,3,55012,19915.74,19130.75,0.041,13,446,0,2024-04-19,2024-04-30,0
lst_000009498,dealer,dlr_000172,Skoda,diesel,manual,2022,4,41377,20000.5,19623.21,0.0192,18,455,1,2023-11-20,2023-12-05,0
lst_000009499,dealer,dlr_000123,Toyota,diesel,manual,2018,8,130764,11942.28,11326.4,0.0544,19,741,0,2024-04-18,2024-05-02,0
lst_000009500,dealer,dlr_000080,Audi,diesel,manual,2010,16,234674,5378.36,5042.19,0.0667,14,845,0,2025-10-02,2025-10-29,0
lst_000009501,dealer,dlr_000149,VW,electric,automatic,2012,14,279788,6593.18,5996.09,0.0996,16,293,0,2024-06-03,2024-06-29,0
lst_000009502,dealer,dlr_000158,VW,petrol,automatic,2023,3,34556,23935.96,23179.51,0.0326,22,30,0,2024-12-25,2025-01-23,0
lst_000009503,private,,Hyundai,hybrid,manual,2019,7,145821,13096.7,13132.53,-0.0027,15,396,0,2025-03-13,2025-04-09,0
lst_000009504,dealer,dlr_000171,Fiat,petrol,manual,2021,5,112029,14962.69,14313.06,0.0454,17,388,1,2024-05-09,2024-05-23,0
lst_000009505,dealer,dlr_000265,Skoda,hybrid,manual,2009,17,328459,3653.58,3847.9,-0.0505,15,600,0,2023-08-03,2023-08-23,0
lst_000009506,dealer,dlr_000001,VW,petrol,manual,2009,17,290151,2036.41,1944.99,0.047,12,398,0,2025-02-27,2025-03-26,0
lst_000009507,private,,Opel,diesel,automatic,2022,4,93072,16535.63,15652.37,0.0564,12,463,0,2024-05-31,2024-06-15,0
lst_000009508,dealer,dlr_000015,Mercedes,diesel,manual,2022,4,97872,27454.37,24891.78,0.1029,11,96,0,2025-06-19,2025-06-26,0
lst_000009509,dealer,dlr_000133,Fiat,diesel,manual,2017,9,140472,7786.21,7223.47,0.0779,16,154,1,2025-01-04,2025-01-25,0
lst_000009510,dealer,dlr_000213,Renault,petrol,automatic,2023,3,29461,20773.05,19917.25,0.043,19,609,0,2024-06-10,2024-06-28,0
lst_000009511,dealer,dlr_000025,Mercedes,diesel,automatic,2024,2,17536,32304.58,32261.65,0.0013,9,442,0,2026-01-27,,1
lst_000009512,dealer,dlr_000273,Skoda,electric,automatic,2010,16,255156,3012.91,2787.52,0.0809,11,665,0,2025-12-10,2025-12-25,0
lst_000009513,dealer,dlr_000155,Audi,petrol,automatic,2013,13,236866,6573.0,6462.31,0.0171,14,466,0,2024-12-18,2025-01-20,0
lst_000009514,dealer,dlr_000149,VW,hybrid,manual,2010,16,245034,5374.96,4931.93,0.0898,14,652,0,2024-07-23,2024-09-05,0
lst_000009515,dealer,dlr_000002,Toyota,hybrid,manual,2013,13,274812,3959.26,3875.16,0.0217,20,497,0,2025-09-05,2025-09-25,0
lst_000009516,dealer,dlr_000040,Renault,petrol,manual,2014,12,205017,6862.96,6040.06,0.1362,9,336,0,2025-07-09,2025-08-09,0
lst_000009517,dealer,dlr_000066,Hyundai,diesel,automatic,2012,14,243013,5115.19,5131.8,-0.0032,6,581,0,2024-12-15,2025-01-10,0
lst_000009518,dealer,dlr_000271,Hyundai,diesel,automatic,2008,18,313898,2741.76,2558.15,0.0718,17,1002,0,2024-03-26,2024-04-30,0
lst_000009519,dealer,dlr_000035,Audi,petrol,automatic,2009,17,311586,6375.39,5831.02,0.0934,16,480,0,2023-11-08,2023-11-23,0
lst_000009520,dealer,dlr_000087,Renault,diesel,manual,2024,2,70748,20298.06,20247.74,0.0025,11,602,1,2025-01-27,2025-02-16,0
lst_000009521,dealer,dlr_000166,BMW,petrol,automatic,2008,18,347188,3733.57,3547.14,0.0526,10,382,0,2024-03-14,2024-04-02,0
lst_000009522,private,,Peugeot,hybrid,automatic,2019,7,95380,13266.38,12523.48,0.0593,10,483,0,2025-12-10,2026-01-25,0
lst_000009523,dealer,dlr_000008,VW,diesel,manual,2017,9,206631,11333.15,10640.83,0.0651,11,313,1,2025-12-26,,1
lst_000009524,dealer,dlr_000130,Skoda,diesel,manual,2018,8,174086,11480.47,10934.29,0.05,14,925,0,2026-01-10,,1
lst_000009525,private,,Audi,hybrid,manual,2023,3,87245,25939.07,26981.95,-0.0387,13,778,0,2024-01-01,2024-01-29,0
lst_000009526,dealer,dlr_000048,Mercedes,diesel,automatic,2015,11,204560,9871.85,9637.05,0.0244,16,498,0,2023-08-24,2023-09-20,0
lst_000009527,dealer,dlr_000105,BMW,petrol,manual,2013,13,237161,7761.42,7945.65,-0.0232,19,890,0,2025-09-09,2025-11-07,0
lst_000009528,dealer,dlr_000062,Toyota,diesel,manual,2015,11,217666,9501.63,8811.88,0.0783,13,285,0,2025-11-29,2025-12-09,0
lst_000009529,dealer,dlr_000108,Renault,diesel,manual,2014,12,155884,6581.71,6412.78,0.0263,10,571,0,2023-08-25,2023-09-17,0
lst_000009530,dealer,dlr_000231,VW,petrol,automatic,2021,5,88117,17100.5,16749.59,0.021,16,108,0,2025-04-14,2025-04-30,0
lst_000009531,dealer,dlr_000277,Skoda,petrol,automatic,2024,2,21524,23165.14,23088.85,0.0033,9,503,0,2024-01-27,2024-02-27,0
lst_000009532,dealer,dlr_000128,BMW,petrol,automatic,2017,9,96303,11250.03,10865.17,0.0354,18,739,1,2024-04-26,2024-05-27,0
lst_000009533,dealer,dlr_000167,Audi,diesel,manual,2024,2,47873,31718.49,29604.06,0.0714,8,1022,0,2025-09-02,2025-09-23,0
lst_000009534,dealer,dlr_000192,Ford,diesel,manual,2017,9,215733,10357.68,9811.24,0.0557,13,367,1,2024-01-17,2024-02-13,0
lst_000009535,dealer,dlr_000202,VW,petrol,automatic,2018,8,141601,13107.58,12481.11,0.0502,15,1057,0,2023-12-15,2024-01-29,0
lst_000009536,dealer,dlr_000166,Ford,hybrid,automatic,2017,9,182122,7759.38,8074.96,-0.0391,7,735,0,2024-04-07,2024-04-29,0
lst_000009537,dealer,dlr_000186,Renault,diesel,manual,2022,4,78513,17420.37,16377.93,0.0636,13,909,0,2024-04-03,2024-07-05,0
lst_000009538,dealer,dlr_000210,Ford,electric,automatic,2015,11,224369,6812.84,6820.07,-0.0011,15,311,0,2025-07-27,2025-09-01,0
lst_000009539,dealer,dlr_000208,Peugeot,petrol,manual,2018,8,163333,8246.66,8134.5,0.0138,21,359,0,2026-01-24,,1
lst_000009540,dealer,dlr_000208,VW,diesel,automatic,2019,7,147851,14467.52,13916.56,0.0396,15,454,0,2025-07-27,2025-09-01,0
